League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_Over/Under_25_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Double_Chance_Home_or_Draw_Back,Double_Chance_Home_or_Draw_Lay,Double_Chance_Draw_or_Away_Back,Double_Chance_Draw_or_Away_Lay,Double_Chance_Home_or_Away_Back,Double_Chance_Home_or_Away_Lay,IDMercado_Double_Chance,IDMercado_First_Half_Goals_05,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals
Mexican Ascenso MX,2024-08-24,00:00:00,Club Atletico La Paz,Venados FC,2.38,2.9,2.64,3.25,3.2,4.2,1.92,2.18,1.84,2.08,1.68,1.95,2.06,2.48,2.08,980.0,1.94,980.0,2.48,980.0,36.0,1000.0,9.6,980.0,6.8,980.0,10.5,980.0,26.0,980.0,14.0,980.0,9.6,980.0,13.5,980.0,30.0,1000.0,28.0,980.0,21.0,980.0,30.0,980.0,40.0,1000.0,1.63,980.0,1.65,980.0,1.41,1000.0,33502065,58385008.0,9988658.0,58805.0,1.231925169,1.231925214,1.231925253,1.231925178,3.0,3.7,1.37,1.49,12.0,26.0,1.05,1.1,3.5,21.0,1.29,1.4,1.47,1.6,1.56,1.7,1.35,1.45,1.231925170,1.231925172,1.231925173,1.231925217
Mexican Liga MX,2024-08-24,00:05:00,Tijuana,Monterrey,3.1,3.4,2.28,2.42,3.6,4.0,2.12,2.24,1.81,1.89,1.68,1.77,2.28,2.46,13.0,18.0,9.8,13.0,13.0,17.5,6.4,980.0,11.5,16.0,7.0,8.6,9.4,12.5,19.0,26.0,18.5,26.0,11.0,15.0,14.0,18.5,6.4,980.0,6.8,980.0,6.4,980.0,6.6,980.0,7.0,980.0,6.0,29.0,5.4,17.5,7.6,1000.0,33470443,5687741.0,328949.0,58805.0,1.231484944,1.231484954,1.231484943,1.231484953,3.15,3.8,1.38,1.45,12.5,36.0,1.05,1.08,4.1,4.7,1.27,1.33,1.7,1.79,1.42,1.48,1.33,1.39,1.231484935,1.231484947,1.231484948,1.231484958
Romanian Liga II,2024-08-24,05:00:00,Muscelul Campulung,CSM Slatina,1.06,1000.0,1.06,1000.0,1.24,1000.0,1.27,21.0,1.05,18.0,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.96,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33511701,48127976.0,20135213.0,58805.0,1.232058296,1.232058299,1.232058343,1.232058344,2.92,3.4,1.42,1.52,10.0,21.0,1.05,1.12,1.27,21.0,1.05,990.0,1.01,21.0,1.01,21.0,1.01,5.4,1.232058345,1.232058306,1.232058297,1.232058298
Romanian Liga II,2024-08-24,05:00:00,Ceahlaul,CS Mioveni,1.06,1000.0,1.06,1000.0,1.24,1000.0,1.27,13.5,1.08,18.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.88,1000.0,1.01,1000.0,1.01,1000.0,2.76,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.92,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33511705,1557295.0,5525359.0,58805.0,1.232057129,1.232057174,1.232057213,1.232057138,2.64,2.96,1.52,1.61,8.4,13.5,1.08,1.14,1.27,13.5,1.08,990.0,1.01,21.0,1.01,21.0,1.01,5.4,1.232057130,1.232057132,1.232057133,1.232057177
Romanian Liga II,2024-08-24,05:00:00,ACS Dumbravita,CSA Steaua Bucuresti,2.38,1000.0,1.24,13.5,2.4,1000.0,1.27,18.0,1.06,18.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.84,1000.0,2.98,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33511689,20498949.0,18120525.0,58805.0,1.232057939,1.232057984,1.232058023,1.232057948,2.92,3.3,1.44,1.52,9.8,18.0,1.06,1.12,1.27,18.0,1.06,990.0,1.19,5.4,1.01,1.73,1.01,1.72,1.232057940,1.232057942,1.232057943,1.232057987
Romanian Liga II,2024-08-24,05:00:00,CS Afumati,FC Metaloglobus Bucuresti,1.55,1000.0,1.57,1000.0,1.74,1000.0,1.27,15.5,1.07,15.5,1.12,1000.0,1.12,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33511681,7290083.0,10805935.0,58805.0,1.232058209,1.232058254,1.232058293,1.232058218,2.74,3.05,1.49,1.57,9.2,15.5,1.07,1.13,1.27,15.5,1.07,36.0,1.01,2.8,1.1,2.86,1.01,2.36,1.232058210,1.232058212,1.232058213,1.232058257
Romanian Liga II,2024-08-24,05:00:00,Metalul Buzau,Bihor Oradea,2.34,1000.0,1.13,15.5,2.46,1000.0,1.27,15.5,1.07,21.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.32,1000.0,2.86,1000.0,2.9,1000.0,2.58,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33511694,14925624.0,5525110.0,58805.0,1.232057669,1.232057714,1.232057753,1.232057678,2.74,3.05,1.49,1.57,9.2,15.5,1.07,1.13,1.27,15.5,1.07,990.0,1.19,9.4,1.05,1.75,1.01,1.69,1.232057670,1.232057672,1.232057673,1.232057717
Romanian Liga II,2024-08-24,05:00:00,ASA Unirea Ungheni,Chindia Targoviste,1.06,1000.0,1.06,1000.0,1.24,1000.0,1.27,13.5,1.08,18.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.84,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33511695,25484745.0,5823182.0,58805.0,1.232057489,1.232057534,1.232057573,1.232057498,2.72,3.0,1.5,1.58,8.8,13.5,1.08,1.13,1.27,13.5,1.08,990.0,1.01,21.0,1.01,21.0,1.01,5.4,1.232057490,1.232057492,1.232057493,1.232057537
Romanian Liga II,2024-08-24,05:00:00,CSM Scolar Resita,CSM Focsani,1.46,2.36,3.95,1000.0,3.1,260.0,1.27,21.0,1.05,18.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.64,1000.0,2.92,1000.0,1.01,1000.0,2.62,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.92,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33511693,12623697.0,15289429.0,58805.0,1.232057579,1.232057624,1.232057663,1.232057588,2.92,3.35,1.43,1.52,10.0,21.0,1.05,1.12,1.27,21.0,1.05,990.0,1.01,1.34,1.73,3.25,1.06,1.48,1.232057580,1.232057582,1.232057583,1.232057627
Czech 2 Liga,2024-08-24,05:15:00,MFK Chrudim,Sparta Prague B,1.04,600.0,1.04,870.0,1.23,950.0,1.25,36.0,1.03,5.6,1.01,1000.0,1.01,1000.0,1.49,1000.0,2.48,1000.0,2.32,1000.0,2.9,1000.0,2.7,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,2.96,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,33517247,5727460.0,5964774.0,58805.0,1.232134545,1.232134590,1.232134629,1.232134554,3.1,3.85,1.35,1.47,13.0,36.0,1.03,1.09,1.25,36.0,1.03,5.6,1.01,36.0,1.01,36.0,1.01,110.0,1.232134546,1.232134548,1.232134549,1.232134593
