League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Turkey Süper Lig,2024-03-02,07:30:00,28,Ankaragücü,İstanbulspor,2.11,2.25,5.7,1.57,3.6,5.25,1.38,2.8,1.03,10.65,1.27,3.61,1.87,1.83,1.98,1.73,1.13,1.24,2.35,1.27,0.5,1.27,1.09,2.36,1.4,9.0,3.6,1.26,3.34,1.49,2.44,1.92,1.88,2.39,1.51,3.2,1.28
Bulgaria First League,2024-03-02,07:45:00,23,Etar,Lokomotiv Sofia 1929,3.4,2.0,3.5,2.5,3.0,2.6,1.5,2.5,1.05,7.2,1.42,2.75,2.25,1.57,1.91,1.8,1.38,1.3,1.42,0.42,1.33,1.29,1.12,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal LigaPro,2024-03-02,08:00:00,24,União de Leiria,CD Mafra,2.55,2.05,4.33,1.91,3.25,3.5,1.44,2.6,1.03,8.0,1.36,3.0,2.05,1.7,1.9,1.83,1.2,1.25,1.85,1.42,1.5,1.32,1.12,2.44,1.64,8.6,2.64,1.17,4.25,1.34,2.88,1.59,2.16,2.0,1.72,2.57,1.42
Germany 2. Bundesliga,2024-03-02,09:00:00,24,Hansa Rostock,Kaiserslautern,3.85,2.22,2.61,2.8,3.2,2.2,1.34,3.1,1.05,10.25,1.22,3.66,1.73,2.0,1.64,2.17,1.75,1.28,1.33,1.17,0.75,1.38,1.62,3.0,2.2,8.0,1.91,1.14,4.55,1.3,3.08,1.65,2.1,2.0,1.72,2.5,1.47
Germany 2. Bundesliga,2024-03-02,09:00:00,24,Nürnberg,Eintracht Braunschweig,3.12,2.41,3.31,2.3,3.25,2.65,1.33,3.25,1.04,10.0,1.18,4.05,1.67,2.1,1.57,2.25,1.44,1.28,1.58,1.58,0.5,1.25,1.11,2.36,1.82,8.5,2.39,1.13,4.9,1.27,3.28,1.65,2.1,2.0,1.72,2.5,1.47
Romania Liga I,2024-03-02,09:00:00,29,UTA Arad,U Craiova 1948,2.99,2.0,3.83,2.25,3.0,2.9,1.47,2.57,1.06,7.5,1.36,2.88,2.15,1.61,1.88,1.88,1.36,1.32,1.56,1.73,0.73,1.44,1.31,2.75,1.82,8.4,2.34,1.33,2.91,1.62,2.11,2.08,1.67,2.75,1.37,3.84,1.2
Germany 2. Bundesliga,2024-03-02,09:00:00,24,Hannover 96,Fortuna Düsseldorf,3.07,2.38,3.38,2.37,3.25,2.55,1.33,3.25,1.01,11.0,1.17,4.5,1.67,2.1,1.57,2.25,1.39,1.25,1.5,2.08,1.58,1.77,1.42,3.19,1.91,8.0,2.1,1.15,4.55,1.31,3.04,1.65,2.1,1.95,1.78,2.5,1.47
England Championship,2024-03-02,09:30:00,35,Bristol City,Cardiff City,2.63,2.05,4.75,1.95,3.25,4.2,1.5,2.5,1.07,7.5,1.44,2.86,2.2,1.6,2.0,1.73,1.24,1.32,1.86,1.33,1.28,1.23,1.09,2.32,1.51,8.5,3.07,1.21,3.74,1.51,2.52,1.81,2.0,2.25,1.62,2.93,1.33
England Championship,2024-03-02,09:30:00,35,Huddersfield Town,Leeds United,6.0,2.38,2.05,6.5,4.2,1.5,1.33,3.25,1.03,11.0,1.26,4.02,1.7,2.05,1.83,1.83,2.65,1.18,1.11,1.22,1.67,1.33,1.36,2.69,4.2,8.0,1.36,1.15,4.5,1.3,3.3,1.53,2.45,1.92,1.88,2.3,1.57
Wales Welsh Premier League,2024-03-02,09:30:00,4,Colwyn Bay,Haverfordwest County,3.6,2.3,2.5,3.3,3.7,1.97,1.28,3.42,1.02,10.0,1.16,4.4,1.57,2.25,1.51,2.32,1.75,1.23,1.28,0.62,1.07,1.35,1.06,2.41,1.99,8.9,1.99,1.25,3.6,1.42,2.62,1.63,2.09,2.04,1.66,2.67,1.39
England EFL League Two,2024-03-02,09:45:00,36,AFC Wimbledon,Milton Keynes Dons,3.1,2.2,3.4,2.35,3.3,3.0,1.4,2.75,1.04,12.0,1.3,3.5,1.85,1.85,1.67,2.1,1.45,1.25,1.57,1.65,1.24,1.64,1.38,3.02,1.82,8.0,2.33,1.25,3.6,1.46,2.52,1.88,1.92,2.37,1.51,3.2,1.3
Wales Welsh Premier League,2024-03-02,09:45:00,4,The New Saints,Cardiff MU,1.3,3.75,13.0,1.05,9.0,19.0,1.14,5.0,0.0,36.0,1.06,8.0,1.25,3.75,2.2,1.64,1.01,1.04,8.0,2.85,1.0,2.75,1.07,3.82,1.08,13.5,8.7,1.33,3.05,1.62,2.1,2.05,1.65,2.71,1.38,3.4,1.29
Spain La Liga,2024-03-02,10:00:00,27,Sevilla FC,Real Sociedad,3.4,1.91,3.75,2.6,2.9,2.9,1.57,2.25,1.12,7.0,1.5,2.45,2.51,1.49,2.1,1.67,1.4,1.33,1.53,1.21,1.43,1.74,1.21,2.95,1.73,7.5,2.45,1.35,2.75,1.64,2.08,2.05,1.66,2.65,1.38,3.55,1.21
Spain Segunda División,2024-03-02,10:00:00,29,CD Eldense,Villarreal II,2.6,2.0,4.2,1.95,3.0,3.7,1.45,2.55,1.07,8.0,1.38,3.0,2.3,1.53,1.83,1.83,1.25,1.25,1.77,1.6,0.47,1.26,0.92,2.18,1.4,9.6,3.64,1.32,2.98,1.6,2.19,1.95,1.78,2.69,1.41,3.65,1.22
Italy Serie B,2024-03-02,10:00:00,28,Ternana,Parma,4.0,2.2,2.4,3.5,3.4,1.87,1.35,2.95,1.04,10.0,1.25,3.85,1.7,2.05,1.67,2.05,1.9,1.22,1.25,1.0,2.07,1.23,1.36,2.59,2.77,8.0,1.64,1.24,3.48,1.47,2.49,1.83,1.91,2.33,1.53,3.08,1.3
Italy Serie B,2024-03-02,10:00:00,28,Brescia,Palermo,3.3,2.0,3.2,2.7,3.0,2.37,1.42,2.62,1.07,8.0,1.35,3.1,1.95,1.75,1.73,1.95,1.48,1.3,1.44,1.43,1.5,1.14,1.36,2.5,2.06,8.9,2.02,1.26,3.65,1.52,2.51,1.84,1.96,2.29,1.61,3.3,1.3
Serbia SuperLiga,2024-03-02,10:00:00,23,Javor Ivanjica,Vojvodina,3.5,2.05,2.85,3.25,3.15,2.12,1.4,2.75,1.06,8.0,1.3,3.3,1.93,1.78,1.75,2.0,1.55,1.25,1.3,1.42,0.83,1.46,1.5,2.96,2.39,8.0,1.82,1.29,3.14,1.54,2.25,2.0,1.8,2.54,1.43,3.48,1.24
Italy Serie B,2024-03-02,10:00:00,28,Südtirol,Lecco,2.78,1.91,4.8,2.0,2.9,3.7,1.56,2.34,1.07,6.3,1.46,2.45,2.45,1.5,2.1,1.65,1.25,1.36,1.75,1.29,0.73,1.1,1.35,2.45,2.01,8.5,2.09,1.34,2.88,1.74,2.1,2.16,1.69,2.8,1.38,3.88,1.2
Turkey Süper Lig,2024-03-02,10:00:00,28,Rizespor,Kayserispor,2.58,2.36,4.28,1.95,3.25,3.3,1.36,3.28,1.03,10.65,1.27,3.61,1.8,1.91,1.68,2.05,1.3,1.25,1.75,2.0,1.07,1.39,1.14,2.53,1.67,8.0,2.6,1.22,3.65,1.43,2.62,1.92,1.88,2.25,1.57,2.98,1.32
Bulgaria First League,2024-03-02,10:15:00,23,Levski Krumovgrad,Lokomotiv Plovdiv,4.0,1.95,3.1,3.0,3.1,2.15,1.53,2.38,1.05,7.0,1.44,2.65,2.3,1.55,2.1,1.67,1.55,1.28,1.28,1.92,1.58,1.32,1.43,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austria 2. Liga,2024-03-02,10:30:00,18,Liefering,St. Pölten,3.6,2.25,2.6,3.5,3.6,2.05,1.33,3.25,1.04,10.0,1.22,4.0,1.7,2.1,1.62,2.2,1.85,1.29,1.25,1.3,1.89,1.5,1.66,3.16,2.46,9.3,1.67,0.0,0.0,1.31,3.04,1.91,2.22,2.0,1.79,2.51,1.49
Austria 2. Liga,2024-03-02,10:30:00,18,Dornbirn,Lafnitz,3.2,2.25,2.88,2.75,3.8,2.3,1.33,3.14,1.04,10.5,1.21,3.74,1.7,2.1,1.62,2.2,1.65,1.27,1.35,0.6,1.11,1.29,1.23,2.52,2.01,9.0,2.01,0.0,0.0,1.28,3.2,2.0,2.38,1.91,1.89,2.38,1.56
Austria 2. Liga,2024-03-02,10:30:00,18,Kapfenberger SV,Schwarz-Weiß Bregenz,3.1,2.05,3.25,2.55,3.4,2.75,1.42,2.74,1.03,8.4,1.31,3.04,2.1,1.7,1.83,1.83,1.38,1.31,1.56,1.0,2.2,1.18,1.2,2.38,1.79,8.6,2.32,1.26,3.34,1.53,2.41,1.9,1.9,2.39,1.54,3.2,1.28
