League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Japan J1 League,2024-06-29,02:00:00,21,Consadole Sapporo,Albirex Niigata,2.68,1.98,2.6,2.7,3.3,2.55,1.28,2.6,1.05,9.0,1.28,3.6,1.83,2.03,1.52,1.94,1.61,1.43,1.57,0.73,1.36,1.29,1.32,2.61,1.91,8.0,2.2,1.25,3.75,1.44,2.65,1.7,2.05,2.15,1.65,2.8,1.4
South Korea K League 1,2024-06-29,06:00:00,20,Sangju Sangmu,Daegu,2.75,2.2,4.0,2.05,3.4,3.5,1.4,2.75,1.02,8.8,1.28,3.22,2.0,1.85,1.8,1.91,1.3,1.25,1.7,2.22,0.8,1.52,1.54,3.06,1.69,7.5,2.55,1.42,2.65,1.8,1.91,2.29,1.55,3.08,1.3,4.45,1.15
Finland Veikkausliiga,2024-06-29,06:00:00,13,SJK,Haka,2.25,2.45,4.5,1.73,4.0,4.2,1.28,3.6,1.02,17.0,1.18,4.75,1.64,2.26,1.57,2.25,1.25,1.25,2.2,2.0,1.4,1.84,1.3,3.14,1.53,8.0,3.1,1.18,4.6,1.34,3.1,1.6,2.23,2.0,1.73,2.65,1.44
Japan J2 League,2024-06-29,06:00:00,22,Iwaki,Yokohama,4.04,1.93,2.3,3.4,3.2,2.05,1.32,2.4,1.02,8.6,1.29,3.14,2.03,1.83,1.65,1.76,1.56,1.24,1.22,1.3,1.82,1.54,1.6,3.14,2.46,6.4,1.8,1.29,3.4,1.48,2.5,1.77,2.03,2.2,1.64,2.7,1.4
Japan J2 League,2024-06-29,06:00:00,22,Mito Hollyhock,Renofa Yamaguchi,3.6,2.0,3.1,2.8,3.3,2.35,1.48,2.5,1.07,7.0,1.38,2.8,2.23,1.61,1.91,1.8,1.46,1.28,1.32,1.18,1.8,1.48,1.44,2.92,2.1,7.5,1.95,1.29,3.3,1.73,2.0,2.04,1.66,2.71,1.38,3.4,1.29
Japan J2 League,2024-06-29,06:00:00,22,Roasso Kumamoto,Ehime,2.6,2.2,3.8,2.0,3.4,3.4,1.32,2.95,1.01,10.5,1.22,3.7,1.88,1.98,1.72,2.05,1.28,1.25,1.75,0.64,1.2,1.46,1.34,2.8,1.37,9.5,3.82,1.22,3.8,1.32,3.1,1.82,1.98,2.01,1.68,2.64,1.4
Japan J2 League,2024-06-29,07:00:00,22,Vegalta Sendai,Tochigi,2.35,2.0,5.0,1.7,3.5,4.75,1.42,2.55,1.04,7.8,1.33,3.0,2.19,1.63,2.1,1.68,1.06,1.27,2.1,1.5,0.8,1.58,1.15,2.73,1.51,8.5,3.16,1.3,3.2,1.59,2.16,2.05,1.7,2.67,1.39,3.4,1.29
South Korea K League 1,2024-06-29,07:00:00,20,Jeonbuk Motors,FC Seoul,3.0,2.2,3.5,2.3,3.4,3.0,1.36,3.0,1.01,13.0,1.25,3.7,1.85,2.0,1.67,2.1,1.42,1.25,1.53,1.0,1.22,1.45,1.45,2.9,2.05,7.5,2.05,1.34,2.88,1.8,1.91,2.12,1.67,2.8,1.38,3.9,1.19
Japan J1 League,2024-06-29,07:00:00,21,Yokohama F. Marinos,Tokyo Verdy,2.07,2.04,3.56,1.85,3.7,3.9,1.26,2.68,1.05,9.5,1.25,3.95,1.77,2.06,1.54,1.9,1.32,1.34,2.16,1.5,1.2,1.74,1.24,2.98,1.53,8.5,2.88,1.22,4.0,1.42,2.75,1.7,2.05,2.1,1.68,2.75,1.42
Japan J1 League,2024-06-29,07:00:00,21,Kawasaki Frontale,Sanfrecce Hiroshima,3.75,2.3,2.6,3.5,3.6,2.0,1.33,3.25,1.01,10.5,1.2,3.9,1.72,2.13,1.62,2.2,1.67,1.27,1.28,1.5,1.5,1.68,1.57,3.25,2.95,6.9,1.64,1.25,3.75,1.44,2.65,1.72,2.05,2.15,1.65,2.8,1.4
Japan J2 League,2024-06-29,07:00:00,22,Tokushima Vortis,V-Varen Nagasaki,3.74,1.96,2.34,3.2,3.3,2.1,1.28,2.56,1.02,8.0,1.22,2.92,1.93,1.93,1.59,1.83,1.54,1.23,1.24,0.91,2.2,1.5,1.77,3.27,2.06,6.2,2.12,1.29,3.3,1.48,2.57,1.81,1.99,2.26,1.62,2.8,1.38
Japan J2 League,2024-06-29,07:00:00,22,Oita Trinita,Ventforet Kofu,3.93,2.24,2.91,3.1,3.2,2.25,1.35,2.8,1.04,7.8,1.27,3.4,2.03,1.83,1.74,1.93,1.45,1.32,1.32,0.82,1.64,1.35,1.5,2.85,2.1,8.0,1.91,1.22,3.8,1.38,2.71,1.85,1.95,2.1,1.62,2.65,1.42
