League,Date,Time,Rodada,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_DC_1X,Odd_DC_12,Odd_DC_X2,PPG_Home,PPG_Away,XG_Home_Pre,XG_Away_Pre,XG_Total_Pre,Odd_Corners_H,Odd_Corners_D,Odd_Corners_A,Odd_Corners_Over75,Odd_Corners_Under75,Odd_Corners_Over85,Odd_Corners_Under85,Odd_Corners_Over95,Odd_Corners_Under95,Odd_Corners_Over105,Odd_Corners_Under105,Odd_Corners_Over115,Odd_Corners_Under115
Austria 2. Liga,2024-04-07,05:30:00,22,Admira,Floridsdorfer AC,3.0,2.1,3.25,2.38,3.25,2.7,1.46,2.6,1.06,8.0,1.38,2.9,1.91,1.8,1.73,2.0,1.36,1.28,1.43,2.0,1.45,1.52,1.48,3.0,1.68,8.9,2.51,1.22,3.65,1.46,2.6,2.0,2.0,2.22,1.62,3.0,1.34
Portugal LigaPro,2024-04-07,07:00:00,28,Vilaverdense,CD Mafra,3.4,2.21,3.23,2.63,3.1,2.5,1.4,2.98,1.02,9.0,1.27,3.28,1.91,1.8,1.73,2.0,1.5,1.35,1.45,1.0,1.36,1.56,1.14,2.7,1.82,0.0,2.23,1.18,4.33,1.3,3.2,1.52,2.49,1.95,1.85,2.3,1.6
Netherlands Eredivisie,2024-04-07,07:15:00,29,Vitesse,NEC,3.4,2.25,2.75,3.0,3.4,2.2,1.33,3.0,1.02,10.0,1.22,3.8,1.67,2.1,1.57,2.25,1.62,1.3,1.4,0.53,1.27,1.51,1.36,2.87,2.06,8.0,1.98,1.12,3.95,1.35,2.75,1.62,2.12,1.82,1.98,2.55,1.41
Netherlands Eerste Divisie,2024-04-07,07:15:00,33,Groningen,NAC Breda,2.05,2.38,4.75,1.53,4.2,5.5,1.3,3.2,1.03,11.0,1.2,4.33,1.65,2.2,1.7,2.0,1.14,1.17,2.4,2.06,1.47,2.05,1.46,3.51,0.0,0.0,0.0,0.0,0.0,1.48,2.56,1.84,1.96,2.3,1.58,0.0,0.0
Poland Ekstraklasa,2024-04-07,07:30:00,27,Widzew Łódź,Piast Gliwice,3.51,2.07,3.48,2.6,3.0,2.75,1.49,2.63,1.09,7.0,1.45,2.7,2.3,1.57,1.93,1.77,1.44,1.3,1.45,1.93,0.79,1.68,1.45,3.13,1.82,8.0,2.33,1.21,3.74,1.41,2.6,1.73,2.0,2.17,1.58,2.91,1.33
Italy Serie A,2024-04-07,07:30:00,31,Frosinone,Bologna,4.33,2.2,2.6,4.2,3.6,1.83,1.4,2.75,1.04,11.0,1.28,3.65,1.85,1.91,1.8,1.95,1.9,1.33,1.18,1.38,1.33,1.41,1.29,2.7,2.43,7.5,1.74,1.33,2.85,1.6,2.14,2.0,1.7,2.55,1.41,3.4,1.23
Scotland Premiership,2024-04-07,08:00:00,32,Rangers,Celtic,2.88,2.3,3.4,2.25,3.4,3.0,1.3,3.4,1.02,10.0,1.16,4.25,1.7,2.05,1.57,2.25,1.38,1.22,1.62,2.35,2.29,2.39,2.08,4.47,1.89,9.9,2.16,1.15,4.75,1.17,4.15,1.34,2.88,1.6,2.19,2.02,1.78
France Ligue 1,2024-04-07,08:00:00,28,Brest,Metz,2.2,2.1,6.5,1.5,4.0,7.0,1.44,2.63,1.07,9.0,1.4,2.95,2.1,1.7,2.2,1.62,1.1,1.22,2.5,2.07,0.93,1.66,1.03,2.69,1.37,8.5,3.9,1.36,2.75,1.65,2.07,2.07,1.65,2.65,1.37,3.6,1.21
Germany 2. Bundesliga,2024-04-07,08:30:00,28,Osnabrück,Greuther Fürth,3.52,2.25,2.8,2.88,3.5,2.25,1.32,3.22,1.04,15.0,1.22,4.35,1.57,2.25,1.58,2.34,1.62,1.3,1.4,1.0,0.86,1.42,1.28,2.7,2.53,8.5,1.69,1.19,4.72,1.37,3.12,1.55,2.3,1.9,1.9,2.3,1.55
Germany 2. Bundesliga,2024-04-07,08:30:00,28,Fortuna Düsseldorf,Eintracht Braunschweig,2.15,2.35,4.5,1.62,4.0,4.75,1.3,3.25,1.03,17.0,1.2,4.33,1.65,2.1,1.65,2.15,1.15,1.18,2.15,1.71,0.64,1.69,1.1,2.79,1.55,8.5,3.01,1.2,4.55,1.45,2.55,1.73,2.0,2.1,1.65,2.51,1.52
Romania Liga I,2024-04-07,08:30:00,3,Hermannstadt,Universitatea Cluj,3.12,1.85,4.1,2.38,2.8,3.1,1.59,2.27,1.08,5.95,1.52,2.4,2.4,1.5,2.11,1.65,1.33,1.38,1.54,2.0,1.5,1.59,1.28,2.87,1.91,7.5,2.2,1.35,2.84,2.0,1.8,2.11,1.65,2.79,1.36,3.92,1.19
Belgium Pro League,2024-04-07,08:30:00,2,Union Saint-Gilloise,Cercle Brugge,2.25,2.2,4.5,1.72,3.41,3.95,1.33,3.0,1.05,9.5,1.25,3.85,1.86,1.98,1.67,2.05,1.18,1.22,2.05,2.25,1.5,1.89,1.65,3.54,1.48,7.5,3.25,1.32,3.41,1.53,2.35,1.91,1.81,2.48,1.48,3.38,1.32
Germany 2. Bundesliga,2024-04-07,08:30:00,28,Hannover 96,Schalke 04,2.45,2.33,3.92,2.0,3.6,3.3,1.3,3.34,1.03,17.25,1.16,4.3,1.57,2.25,1.57,2.31,1.25,1.28,1.83,1.93,0.57,1.77,1.32,3.09,1.75,8.5,2.41,1.23,4.18,1.43,2.83,1.65,2.1,2.0,1.73,2.5,1.47
Bulgaria First League,2024-04-07,08:45:00,28,Levski Sofia,CSKA Sofia,3.6,1.95,3.4,2.63,2.88,2.7,1.54,2.36,1.09,6.0,1.57,2.25,2.62,1.43,2.0,1.75,1.42,1.3,1.36,2.07,2.29,2.04,1.66,3.7,1.79,8.4,2.34,1.42,2.62,1.72,2.08,2.18,1.66,2.7,1.4,3.6,1.25
Spain Segunda División,2024-04-07,09:00:00,34,SD Huesca,Leganés,3.2,1.73,4.33,2.5,2.6,3.4,1.75,1.95,1.17,5.0,1.73,2.0,3.35,1.27,2.4,1.48,1.28,1.38,1.57,1.24,1.65,1.34,1.06,2.4,1.69,7.5,2.64,1.34,2.88,1.7,2.05,2.05,1.65,2.7,1.38,3.75,1.21
Denmark Superliga,2024-04-07,09:00:00,2,Hvidovre,Randers,4.5,2.3,2.38,4.2,3.8,1.73,1.33,3.25,1.05,9.5,1.25,3.99,1.67,2.1,1.7,2.05,1.95,1.22,1.22,0.17,1.08,1.12,1.3,2.42,2.43,8.5,1.75,1.22,4.36,1.38,2.85,1.65,2.13,2.0,1.8,2.6,1.45
Denmark Superliga,2024-04-07,09:00:00,2,Vejle,Viborg,3.5,2.1,3.2,2.8,3.1,2.5,1.44,2.63,1.06,8.5,1.35,3.1,2.0,1.73,1.8,1.95,1.53,1.28,1.38,1.08,0.5,1.24,1.25,2.49,2.77,8.0,1.64,1.33,3.05,1.57,2.28,1.98,1.82,2.5,1.48,3.3,1.29
Switzerland Super League,2024-04-07,09:15:00,31,Luzern,Lausanne Sport,2.45,2.38,3.7,2.0,3.5,3.25,1.3,3.4,1.03,17.0,1.17,4.72,1.57,2.25,1.53,2.38,1.3,1.24,1.78,1.88,0.88,1.63,1.48,3.11,1.67,8.5,2.45,1.16,4.33,1.33,2.93,1.6,2.19,2.01,1.75,2.58,1.44
Serbia SuperLiga,2024-04-07,09:30:00,29,Radnički Kragujevac,Spartak Subotica,2.5,2.1,4.0,1.78,3.3,4.2,1.38,2.8,1.05,8.5,1.28,3.4,1.95,1.75,1.7,1.95,1.22,1.22,1.83,2.07,1.07,1.5,1.26,2.76,1.65,8.3,2.56,1.39,2.67,1.7,1.98,2.19,1.57,2.98,1.32,3.9,1.21
Netherlands Eredivisie,2024-04-07,09:30:00,29,Go Ahead Eagles,Almere City,2.25,2.3,4.5,1.62,4.0,4.75,1.3,3.2,1.02,10.0,1.22,3.8,1.7,2.05,1.67,2.1,1.22,1.25,2.1,1.67,1.2,1.98,1.2,3.18,1.47,8.5,3.2,1.17,4.1,1.32,2.9,1.56,2.2,1.92,1.88,2.4,1.47
Austria Bundesliga,2024-04-07,09:30:00,3,Sturm Graz,LASK Linz,2.75,2.1,4.0,2.05,3.25,3.5,1.44,2.63,1.06,10.0,1.36,3.2,2.05,1.7,1.91,1.91,1.3,1.25,1.78,2.08,1.15,1.62,1.32,2.94,1.69,8.5,2.62,1.24,4.04,1.45,2.75,1.73,2.0,2.0,1.74,2.88,1.42
