League,Date,Time,Home,Away,Odd_H_Back,Odd_H_Lay,Odd_A_Back,Odd_A_Lay,Odd_D_Back,Odd_D_Lay,Odd_Under05_HT_Back,Odd_Under05_HT_Lay,Odd_Over05_HT_Back,Odd_Over05_HT_Lay,Odd_Under15_HT_Back,Odd_Under15_HT_Lay,Odd_Over15_HT_Back,Odd_Over15_HT_Lay,Odd_Under25_HT_Back,Odd_Under25_HT_Lay,Odd_Over25_HT_Back,Odd_Over25_HT_Lay,Odd_Under05_FT_Back,Odd_Under05_FT_Lay,Odd_Over05_FT_Back,Odd_Over05_FT_Lay,Odd_Under15_FT_Back,Odd_Under15_FT_Lay,Odd_Over15_FT_Back,Odd_Over15_FT_Lay,Odd_Under25_FT_Back,Odd_Under25_FT_Lay,Odd_Over25_FT_Back,Odd_Over25_FT_Lay,Odd_Under35_FT_Back,Odd_Under35_FT_Lay,Odd_Over35_FT_Back,Odd_Over35_FT_Lay,Odd_Under45_FT_Back,Odd_Under45_FT_Lay,Odd_Over45_FT_Back,Odd_Over45_FT_Lay,Odd_Under55_FT_Back,Odd_Under55_FT_Lay,Odd_Over55_FT_Back,Odd_Over55_FT_Lay,Odd_Under65_FT_Back,Odd_Under65_FT_Lay,Odd_Over65_FT_Back,Odd_Over65_FT_Lay,Odd_Under75_FT_Back,Odd_Under75_FT_Lay,Odd_Over75_FT_Back,Odd_Over75_FT_Lay,Odd_Under85_FT_Back,Odd_Under85_FT_Lay,Odd_Over85_FT_Back,Odd_Over85_FT_Lay,Odd_BTTS_Yes_Back,Odd_BTTS_Yes_Lay,Odd_BTTS_No_Back,Odd_BTTS_No_Lay,Odd_CS_0x0_Back,Odd_CS_0x0_Lay,Odd_CS_0x1_Back,Odd_CS_0x1_Lay,Odd_CS_0x2_Back,Odd_CS_0x2_Lay,Odd_CS_0x3_Back,Odd_CS_0x3_Lay,Odd_CS_1x0_Back,Odd_CS_1x0_Lay,Odd_CS_1x1_Back,Odd_CS_1x1_Lay,Odd_CS_1x2_Back,Odd_CS_1x2_Lay,Odd_CS_1x3_Back,Odd_CS_1x3_Lay,Odd_CS_2x0_Back,Odd_CS_2x0_Lay,Odd_CS_2x1_Back,Odd_CS_2x1_Lay,Odd_CS_2x2_Back,Odd_CS_2x2_Lay,Odd_CS_2x3_Back,Odd_CS_2x3_Lay,Odd_CS_3x0_Back,Odd_CS_3x0_Lay,Odd_CS_3x1_Back,Odd_CS_3x1_Lay,Odd_CS_3x2_Back,Odd_CS_3x2_Lay,Odd_CS_3x3_Back,Odd_CS_3x3_Lay,Odd_CS_Goleada_H_Back,Odd_CS_Goleada_H_Lay,Odd_CS_Goleada_A_Back,Odd_CS_Goleada_A_Lay,Odd_CS_Goleada_D_Back,Odd_CS_Goleada_D_Lay,ID_Evento,ID_Home,ID_Away,ID_Draw,IDMercado_Match_Odds,IDMercado_First_Half_Goals_05,IDMercado_First_Half_Goals_15,IDMercado_First_Half_Goals_25,IDMercado_Over/Under_05_Goals,IDMercado_Over/Under_15_Goals,IDMercado_Over/Under_25_Goals,IDMercado_Over/Under_35_Goals,IDMercado_Over/Under_45_Goals,IDMercado_Over/Under_55_Goals,IDMercado_Over/Under_65_Goals,IDMercado_Over/Under_75_Goals,IDMercado_Over/Under_85_Goals,IDMercado_Both_teams_to_Score,IDMercado_Correct_Score
Mexican Liga MX,2024-03-16,00:00:00,Tijuana,Santos Laguna,1.93,2.1,3.6,4.1,3.7,4.2,3.2,4.1,1.33,1.45,1.5,1.68,2.5,2.96,1.14,1.18,6.2,8.2,13.5,1000.0,1.01,1.08,4.3,5.5,1.22,1.31,2.18,2.44,1.69,1.85,1.46,1.59,2.68,3.2,1.17,1.23,5.4,6.8,1.06,1.23,2.68,21.0,1.02,1.23,5.4,110.0,1.01,1.23,5.4,1000.0,1.01,1.22,5.5,1000.0,1.64,1.81,2.24,2.58,15.0,21.0,14.0,19.5,23.0,32.0,55.0,80.0,9.6,13.0,8.0,9.8,12.5,17.5,32.0,44.0,11.0,15.5,8.8,12.0,14.0,19.0,36.0,50.0,19.5,27.0,15.5,22.0,24.0,34.0,60.0,85.0,1.01,12.5,1.01,36.0,13.5,1000.0,33098282,5687741.0,328957.0,58805.0,1.226008370,1.226008373,1.226008375,1.226008368,1.226008374,1.226008418,1.226008415,1.226008419,1.226008416,1.226008378,1.226008376,1.226008369,1.226008367,1.226008454,1.226008379
Mexican Women's Matches,2024-03-16,00:00:00,Monterrey (W),Tigres (W),1.14,980.0,1.14,980.0,1.3,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.2,1000.0,1.01,1.12,1.2,1000.0,1.01,6.6,1.2,990.0,1.1,6.6,1.14,1000.0,1.1,11.0,1.05,110.0,1.1,110.0,1.03,110.0,1.1,110.0,1.01,110.0,1.1,1000.0,1.01,110.0,1.1,1000.0,1.01,110.0,1.11,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,14.5,1000.0,33106962,16743506.0,16890912.0,58805.0,1.226136112,1.226136115,1.226136117,1.226136110,1.226136116,1.226136160,1.226136157,1.226136161,1.226136158,1.226136120,1.226136118,1.226136111,1.226136109,1.226136196,1.226136121
Australian A-League Women,2024-03-16,00:30:00,Adelaide United (W),Brisbane Roar FC (W),2.8,3.25,2.34,2.64,3.8,4.2,3.05,980.0,1.28,1.48,1.47,1.81,2.24,3.15,1.13,1.23,5.5,980.0,13.0,980.0,1.01,1.09,1.02,990.0,1.01,1000.0,2.32,4.5,1.66,1.76,1.52,1.59,2.0,2.94,1.04,980.0,1.1,980.0,1.02,1000.0,1.01,980.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.6,1.69,2.46,11.0,3.7,980.0,10.0,980.0,3.6,980.0,3.95,980.0,3.5,980.0,3.25,980.0,3.45,980.0,3.75,980.0,16.0,980.0,9.6,980.0,12.0,980.0,4.1,980.0,4.0,980.0,3.85,980.0,3.95,980.0,4.1,1000.0,3.65,980.0,3.45,17.5,3.0,1000.0,33094930,8839013.0,37905964.0,58805.0,1.225989149,1.225989235,1.225989236,1.225989237,1.225989151,1.225989152,1.225989153,1.225989154,1.225989155,1.225989156,1.225989157,1.225989158,1.225989159,1.225989228,1.225989150
Japanese J League,2024-03-16,01:00:00,Fukuoka,FC Tokyo,2.54,2.74,3.2,3.5,2.96,3.2,2.42,3.0,1.61,1.86,1.24,1.42,3.4,5.1,1.05,1.1,11.0,18.5,2.58,990.0,1.01,1.64,2.58,2.96,1.51,1.64,1.52,1.66,2.52,2.9,1.16,1.26,4.8,7.4,1.05,1.26,4.8,36.0,1.02,1.26,4.8,110.0,1.01,1.26,4.8,1000.0,1.01,1.11,4.8,1000.0,1.01,1.11,4.8,1000.0,1.9,2.54,1.79,1.91,6.2,10.5,7.2,12.0,15.0,26.0,46.0,80.0,6.2,9.8,5.4,8.6,11.0,19.0,36.0,65.0,11.0,18.5,9.6,16.0,17.0,29.0,55.0,95.0,29.0,50.0,26.0,46.0,46.0,80.0,130.0,230.0,1.01,48.0,1.01,80.0,38.0,1000.0,33094389,1405180.0,350849.0,58805.0,1.225939421,1.225939424,1.225939426,1.225939419,1.225939425,1.225939469,1.225939466,1.225939470,1.225939467,1.225939429,1.225939427,1.225939420,1.225939418,1.225939505,1.225939430
Australian A-League Men,2024-03-16,01:30:00,Wellington Phoenix,Sydney FC,3.25,3.35,2.22,2.28,3.9,4.0,3.75,4.1,1.33,1.37,1.53,1.7,2.42,2.9,1.14,1.2,6.0,8.0,3.9,26.0,1.04,1.07,3.9,6.2,1.19,1.35,2.3,2.44,1.69,1.77,1.48,1.63,2.58,3.1,1.15,1.31,4.2,7.8,1.05,1.13,4.2,21.0,1.01,1.13,6.6,110.0,1.01,1.1,11.0,980.0,1.01,1.1,11.0,1000.0,1.62,1.67,2.5,2.62,15.5,21.0,10.5,14.5,13.0,18.0,6.2,32.0,13.5,18.5,7.4,10.0,9.2,12.5,17.0,24.0,20.0,28.0,11.5,16.0,13.0,17.5,6.2,34.0,6.0,980.0,5.9,36.0,6.0,44.0,6.2,980.0,5.9,27.0,6.2,14.5,7.8,980.0,33094568,2469649.0,1205121.0,58805.0,1.225989761,1.225989847,1.225989848,1.225989849,1.225989763,1.225989764,1.225989765,1.225989766,1.225989767,1.225989768,1.225989769,1.225989770,1.225989771,1.225989840,1.225989762
Japanese J League 2,2024-03-16,02:00:00,Thespakusatsu Gunma,Ehime,1.37,13.5,1.4,1000.0,1.4,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.2,1000.0,1.04,1.13,1.2,1000.0,1.04,6.6,1.2,1000.0,1.04,6.6,1.14,1000.0,1.04,11.0,1.03,1.14,8.2,110.0,1.03,1.14,1.04,110.0,1.01,1.14,1.04,1000.0,1.01,1.14,8.2,1000.0,1.01,1.14,8.2,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,12.5,1000.0,33108485,7078090.0,3455675.0,58805.0,1.226157856,1.226157859,1.226157861,1.226157854,1.226157860,1.226157904,1.226157901,1.226157905,1.226157902,1.226157864,1.226157862,1.226157855,1.226157853,1.226157940,1.226157865
Japanese J League,2024-03-16,02:00:00,Sapporo,FC Machida,2.88,3.4,2.54,2.6,3.2,3.7,2.7,3.15,1.45,1.61,1.37,1.46,3.05,3.85,1.09,1.13,9.0,12.5,3.15,1000.0,1.01,1.12,3.15,3.75,1.37,1.47,1.77,1.91,2.1,2.3,1.27,1.37,3.7,4.7,1.08,1.37,3.7,13.5,1.02,1.37,3.7,110.0,1.01,1.37,3.7,1000.0,1.01,1.37,3.7,1000.0,1.01,1.15,3.75,1000.0,1.85,2.04,1.98,2.18,9.6,13.0,8.2,11.0,13.0,18.0,30.0,42.0,9.0,12.0,6.4,8.6,10.0,13.5,24.0,34.0,16.0,22.0,11.0,15.0,15.5,22.0,38.0,55.0,40.0,55.0,29.0,40.0,42.0,60.0,95.0,130.0,1.01,40.0,1.01,30.0,26.0,1000.0,33100790,2245760.0,6207339.0,58805.0,1.226061938,1.226061941,1.226061943,1.226061936,1.226061942,1.226061952,1.226061948,1.226061894,1.226061949,1.226061946,1.226061944,1.226061934,1.226061935,1.226061937,1.226061947
Japanese J League 2,2024-03-16,02:00:00,Tochigi SC,Yokohama FC,1.44,19.5,1.43,16.0,1.44,20.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.2,1000.0,1.05,1.13,1.2,1000.0,1.05,6.6,1.2,1000.0,1.05,6.6,1.14,1000.0,1.05,11.0,1.05,1.13,8.8,26.0,1.02,1.13,1.05,110.0,1.01,1.13,8.8,1000.0,1.01,1.13,8.8,1000.0,1.01,1.13,8.8,1000.0,1.01,1000.0,1.01,1000.0,1.49,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,1.01,1000.0,27.0,1000.0,33108491,5945153.0,2319612.0,58805.0,1.226157676,1.226157679,1.226157681,1.226157674,1.226157680,1.226157724,1.226157721,1.226157725,1.226157722,1.226157684,1.226157682,1.226157675,1.226157673,1.226157760,1.226157685
Japanese J League 2,2024-03-16,02:00:00,Shimizu,Oita,1.77,1.92,4.1,6.4,3.2,4.9,2.64,3.75,1.35,1.61,1.44,1.62,2.16,3.8,1.09,1.17,7.0,11.5,12.0,1000.0,1.02,1.1,3.2,4.7,1.27,1.46,1.9,2.06,1.95,2.1,1.35,1.41,3.0,4.5,1.1,1.2,6.2,10.5,1.03,1.2,6.2,36.0,1.01,1.2,6.2,1000.0,1.01,1.01,6.2,1000.0,1.01,1.01,6.4,1000.0,1.72,2.24,1.81,2.38,10.0,17.0,12.5,21.0,27.0,46.0,80.0,1000.0,6.6,10.5,6.6,11.0,14.5,24.0,46.0,85.0,8.0,13.0,7.6,12.5,15.0,26.0,50.0,90.0,14.0,24.0,14.0,24.0,27.0,46.0,85.0,1000.0,1.01,15.0,1.01,95.0,30.0,1000.0,33097057,441086.0,441089.0,58805.0,1.225987671,1.225987674,1.225987676,1.225987669,1.225987675,1.225987719,1.225987716,1.225987720,1.225987717,1.225987679,1.225987677,1.225987670,1.225987668,1.225987755,1.225987680
Japanese J League 2,2024-03-16,02:00:00,Yamagata,Kofu,2.68,3.1,2.56,2.82,3.25,3.9,2.78,3.6,1.45,1.66,1.39,1.57,3.1,4.1,1.08,1.15,7.8,13.0,10.0,26.0,1.06,1.12,3.25,3.9,1.35,1.45,1.76,1.97,2.04,2.3,1.3,1.39,3.55,4.4,1.09,1.16,7.4,12.0,1.03,1.16,7.4,55.0,1.01,1.16,7.4,1000.0,1.01,1.16,7.4,1000.0,1.01,1.15,7.4,1000.0,1.8,2.0,2.0,2.26,9.0,15.0,8.0,13.0,13.0,22.0,30.0,55.0,8.2,13.5,5.9,9.4,9.4,15.5,23.0,40.0,13.0,22.0,9.4,15.5,13.5,23.0,34.0,60.0,30.0,55.0,23.0,40.0,34.0,60.0,75.0,140.0,1.01,36.0,1.01,36.0,34.0,1000.0,33094195,3718961.0,1405179.0,58805.0,1.225935495,1.225935498,1.225935500,1.225935493,1.225935499,1.225935543,1.225935540,1.225935544,1.225935541,1.225935503,1.225935501,1.225935494,1.225935492,1.225935579,1.225935504
