Id,Date,Time,League,Home,Away,Round,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
OthMQTut,06/04/2024,00:10,MEXICO - LIGA MX,Club Tijuana,Necaxa,CLAUSURA ,1.8,3.8,4.2,1.7,2.1,1.7,2.05
lYxe4k1k,06/04/2024,01:30,AUSTRALIA - A-LEAGUE,Western United,Macarthur FC,ROUND 23,2.0,3.8,3.3,1.36,3.1,1.36,3.0
QLGOfEK9,06/04/2024,02:00,JAPAN - J1 LEAGUE,Hokkaido Consadole Sapporo,Gamba Osaka,ROUND 7,2.63,3.6,2.55,1.73,2.08,1.57,2.25
bXTOfv38,06/04/2024,02:00,SOUTH KOREA - K LEAGUE 2,Anyang,Ansan Greeners,ROUND 5,1.5,4.2,6.0,1.67,2.15,1.8,1.91
YaeDRZdR,06/04/2024,02:00,SOUTH KOREA - K LEAGUE 1,Ulsan HD,Suwon FC,ROUND 6,1.62,3.8,5.25,1.67,2.15,1.67,2.1
f5QxtzKN,06/04/2024,03:30,AUSTRALIA - A-LEAGUE,Central Coast Mariners,Wellington Phoenix,ROUND 23,1.8,4.0,4.33,1.75,2.05,1.75,2.0
6cXWhIXK,06/04/2024,04:30,SOUTH KOREA - K LEAGUE 2,Seoul E-Land,Gimpo FC,ROUND 5,2.0,3.25,3.3,2.2,1.65,1.91,1.8
UVtqMDKl,06/04/2024,04:30,SOUTH KOREA - K LEAGUE 1,Gimcheon Sangmu,Gwangju FC,ROUND 6,2.7,3.1,2.75,2.05,1.75,1.73,2.0
juruNg5r,06/04/2024,04:30,SOUTH KOREA - K LEAGUE 1,Incheon,Jeju Utd,ROUND 6,2.15,3.4,3.3,2.1,1.7,1.83,1.83
xOSSgbIE,06/04/2024,04:30,SOUTH KOREA - K LEAGUE 2,Asan,Seongnam,ROUND 5,2.5,3.2,2.63,1.98,1.83,1.73,2.0
UTHDM4wK,06/04/2024,04:30,CHINA - SUPER LEAGUE,Tianjin Jinmen Tiger,Chengdu Rongcheng,ROUND 4,2.63,3.3,2.7,2.1,1.7,1.91,1.91
xA9t0gHf,06/04/2024,05:00,ROMANIA - LIGA 2,Chindia Targoviste,Concordia,RELEGATION GROUP ,2.32,3.1,3.1,2.32,1.55,2.0,1.72
OANigo4A,06/04/2024,05:00,ROMANIA - LIGA 2,CSC Dumbravita,CSM Resita,RELEGATION GROUP ,3.05,3.15,2.25,2.02,1.62,1.78,1.82
G08paDW0,06/04/2024,05:00,ROMANIA - LIGA 2,CSM Slatina,Tunari,RELEGATION GROUP ,1.93,3.25,3.8,2.12,1.57,1.93,1.7
WzRaiPYM,06/04/2024,05:00,ROMANIA - LIGA 2,FC Arges,Ceahlaul,RELEGATION GROUP ,2.27,3.15,3.1,2.2,1.62,1.91,1.8
xEReh5JG,06/04/2024,05:00,ROMANIA - LIGA 2,Metaloglobus Bucharest,Alexandria,RELEGATION GROUP ,1.8,3.3,4.35,2.02,1.62,1.88,1.72
6VhbQzD9,06/04/2024,05:30,ROMANIA - LIGA 2,Selimbar,Hunedoara,CHAMPIONSHIP GROUP ,2.95,3.1,2.4,2.25,1.6,1.91,1.8
I7sa39Ge,06/04/2024,05:45,AUSTRALIA - A-LEAGUE,Melbourne Victory,Melbourne City,ROUND 23,2.25,3.6,3.1,1.6,2.3,1.5,2.5
