Id,Date,Time,League,Home,Away,Round,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
rTJa9SA5,31/03/2024,00:05,MEXICO - LIGA MX,U.N.A.M.- Pumas,Cruz Azul,CLAUSURA ,2.9,3.6,2.25,1.75,2.05,1.67,2.1
401O9BwS,31/03/2024,01:00,AUSTRALIA - A-LEAGUE,Melbourne Victory,Perth Glory,ROUND 22,1.44,5.5,5.75,1.44,2.7,1.62,2.2
4KXYXGee,31/03/2024,02:00,SOUTH KOREA - K LEAGUE 2,Bucheon FC 1995,Gyeongnam,ROUND 4,2.55,3.2,2.6,2.1,1.7,1.83,1.83
rFI19zyq,31/03/2024,02:00,SOUTH KOREA - K LEAGUE 1,Gangwon,Seoul,ROUND 4,2.7,3.2,2.3,2.2,1.65,1.91,1.8
bsXxXzB1,31/03/2024,02:00,SOUTH KOREA - K LEAGUE 2,Jeonnam,Cheonan City,ROUND 4,1.8,3.6,3.5,1.9,1.9,1.8,1.91
dSktWfQ7,31/03/2024,04:30,SOUTH KOREA - K LEAGUE 2,Suwon Bluewings,Busan,ROUND 4,2.05,3.1,3.25,2.0,1.8,1.8,1.91
KWZzxPL9,31/03/2024,04:30,CHINA - SUPER LEAGUE,Changchun Yatai,Tianjin Jinmen Tiger,ROUND 3,2.8,3.25,2.55,1.95,1.9,1.7,2.05
xxI58fjk,31/03/2024,04:30,SOUTH KOREA - K LEAGUE 1,Gwangju FC,Daegu,ROUND 4,2.15,3.2,3.0,2.2,1.65,1.91,1.8
vqaXVnLf,31/03/2024,05:30,AUSTRIA - 2. LIGA,Sturm Graz (Am),Admira,ROUND 21,4.05,3.7,1.78,1.75,2.02,1.7,2.05
IZcyV6z1,31/03/2024,05:30,AUSTRIA - 2. LIGA,Stripfing,First Vienna,ROUND 21,3.15,3.5,2.1,1.72,2.05,1.6,2.18
bNrDb59s,31/03/2024,06:30,ESTONIA - MEISTRILIIGA,Tammeka,Flora,ROUND 4,6.3,4.15,1.4,1.78,1.87,2.0,1.77
ridI9fud,31/03/2024,07:00,UKRAINE - PREMIER LEAGUE,Minaj,Oleksandriya,ROUND 22,4.0,2.95,2.0,2.47,1.42,2.15,1.55
CxRr8sj5,31/03/2024,07:00,SPAIN - PRIMERA RFEF,Baleares,Real Madrid B,GROUP 2 ,4.0,3.0,1.91,2.15,1.67,1.91,1.8
bZMv9Nza,31/03/2024,07:00,SPAIN - PRIMERA RFEF,Atl. Madrid B,CF Intercity,GROUP 2 ,1.85,3.1,4.0,2.2,1.65,2.0,1.73
4b2ed0W2,31/03/2024,07:00,SPAIN - PRIMERA RFEF,Ponferradina,Gimnastic,GROUP 1 ,2.25,2.9,3.1,2.75,1.4,2.5,1.5
6aQn715B,31/03/2024,07:00,SPAIN - PRIMERA RFEF,Melilla,Sanluqueno,GROUP 2 ,2.45,3.0,2.63,2.63,1.44,2.25,1.57
b707AzC3,31/03/2024,07:00,SPAIN - PRIMERA RFEF,San Fernando,UD Ibiza,GROUP 2 ,4.0,2.88,1.91,2.5,1.5,2.2,1.62
rBCadeh0,31/03/2024,07:15,NETHERLANDS - EREDIVISIE,Zwolle,Ajax,ROUND 27,5.0,4.0,1.65,1.5,2.5,1.53,2.38
dK9SWS5l,31/03/2024,07:30,AUSTRIA - 2. LIGA,Liefering,Floridsdorfer AC,ROUND 21,2.37,3.5,2.67,1.78,1.98,1.62,2.15
C2jUrIKI,31/03/2024,08:00,ROMANIA - LIGA 1,U Craiova 1948,Otelul,RELEGATION GROUP ,2.3,3.2,3.2,2.25,1.62,2.0,1.73
tY0RvRqP,31/03/2024,08:00,SCOTLAND - PREMIERSHIP,Livingston,Celtic,ROUND 31,12.0,7.0,1.22,1.44,2.7,2.0,1.75
8rDM1vZh,31/03/2024,08:00,FRANCE - LIGUE 1,Lorient,Brest,ROUND 27,4.2,3.3,1.95,2.2,1.65,1.95,1.8
MRYggy3a,31/03/2024,08:30,GERMANY - 3. LIGA,Viktoria Koln,Lubeck,ROUND 31,2.0,3.6,3.3,1.7,2.1,1.62,2.2
dEdo3o1Q,31/03/2024,08:30,ESTONIA - MEISTRILIIGA,Levadia,Paide,ROUND 4,1.8,3.35,3.9,1.82,1.82,1.73,2.05
6yA1SmtJ,31/03/2024,08:30,GERMANY - 2. BUNDESLIGA,Greuther Furth,Hamburger SV,ROUND 27,3.0,3.75,2.25,1.53,2.4,1.44,2.63
SpBcTTQC,31/03/2024,08:30,GERMANY - 2. BUNDESLIGA,Magdeburg,Hannover,ROUND 27,2.3,3.75,2.88,1.67,2.15,1.53,2.38
rcPyYiCs,31/03/2024,08:30,GERMANY - 2. BUNDESLIGA,Schalke,Karlsruher SC,ROUND 27,2.3,3.75,2.8,1.57,2.35,1.5,2.5
